size,time(ms)
47800000,3.50854
47900000,1.96999
48000000,3.47258
48100000,3.64929
48200000,3.78297
48300000,3.4786
48400000,3.71697
48500000,3.47829
48600000,3.48046
48700000,3.62362
48800000,2.35284
48900000,3.60431
49000000,3.53198
49100000,3.77934
49200000,3.69327
49300000,3.56805
49400000,3.72467
49500000,3.8171
49600000,3.61684
49700000,2.19903
49800000,3.91273
49900000,3.92307
50000000,3.58694
50100000,3.62918
50200000,3.86538
50300000,3.6288
50400000,3.6517
50500000,2.32878
50600000,3.68375
50700000,3.74537
50800000,3.77964
50900000,4.08952
51000000,3.77677
51100000,3.76009
51200000,3.77464
51300000,3.89661
51400000,2.28974
51500000,3.68798
51600000,3.99982
51700000,3.79211
51800000,3.70911
51900000,3.76759
52000000,4.0564
52100000,3.88312
52200000,2.29334
52300000,3.85928
52400000,3.94891
52500000,4.18529
52600000,3.77056
52700000,4.03124
52800000,3.9265
52900000,3.76776
53000000,2.37566
53100000,4.12164
53200000,4.1425
53300000,3.81411
53400000,3.89731
53500000,4.16535
53600000,3.97775
53700000,3.91413
53800000,2.59362
53900000,4.22964
54000000,4.29625
54100000,3.90545
54200000,3.95707
54300000,4.29554
54400000,4.0373
54500000,2.53352
54600000,4.08296
54700000,4.34413
54800000,4.59278
54900000,3.98206
55000000,4.0896
55100000,4.30241
55200000,4.08496
55300000,3.00413
55400000,4.28623
55500000,4.3007
55600000,4.11322
55700000,3.98157
55800000,4.02092
55900000,4.40266
56000000,4.33769
56100000,4.002
56200000,4.09872
56300000,4.34203
56400000,4.14477
56500000,4.10356
56600000,4.08229
56700000,4.2825
56800000,2.79131
56900000,4.18102
57000000,4.09706
57100000,4.29768
57200000,4.29217
57300000,4.15902
57400000,4.10499
57500000,4.27277
57600000,2.9709
57700000,4.42988
57800000,4.11189
57900000,4.25267
58000000,4.5053
58100000,4.27667
58200000,4.16427
58300000,2.89547
58400000,4.60244
58500000,4.85113
58600000,4.23028
58700000,4.22942
58800000,4.53353
58900000,4.44854
59000000,2.95071
59100000,4.29505
59200000,4.40477
59300000,4.53723
59400000,4.34175
59500000,4.24689
59600000,4.38352
59700000,3.21856
59800000,4.84599
59900000,4.44045
60000000,4.30955
60100000,4.62862
60200000,4.70554
60300000,4.34905
60400000,2.85074
60500000,4.46838
60600000,4.69566
60700000,4.68771
60800000,4.50551
60900000,4.34731
61000000,4.68246
61100000,3.27241
61200000,4.60444
61300000,4.39436
61400000,4.47033
61500000,4.82217
61600000,4.88747
61700000,4.62521
61800000,2.98691
61900000,4.62534
62000000,4.91082
62100000,4.97369
62200000,4.54078
62300000,4.45823
62400000,4.72482
62500000,4.83604
62600000,4.75279
62700000,4.56976
62800000,4.52721
62900000,4.83673
63000000,4.88591
63100000,3.27366
63200000,4.54295
63300000,4.61999
63400000,4.90627
63500000,4.86477
63600000,4.79161
63700000,4.63336
63800000,3.26461
63900000,5.0034
64000000,4.88011
64100000,4.98076
64200000,4.62208
64300000,4.83415
64400000,3.64543
64500000,4.99712
64600000,4.84839
64700000,4.67659
64800000,4.92237
64900000,5.15507
65000000,4.90986
65100000,3.32846
65200000,4.64441
65300000,4.9776
65400000,5.13964
65500000,5.33512
65600000,4.81739
65700000,3.32631
65800000,4.86956
65900000,5.14978
66000000,4.96725
66100000,4.92196
66200000,4.80191
66300000,3.54304
66400000,5.27732
66500000,5.11927
66600000,5.13311
66700000,4.9697
66800000,4.97015
66900000,5.24401
67000000,3.75078
67100000,5.06585
67200000,4.84603
67300000,4.92864
67400000,5.21259
67500000,5.40139
67600000,3.64466
67700000,4.96239
67800000,4.90813
67900000,5.2196
68000000,5.41519
68100000,5.18266
68200000,3.57797
68300000,5.00619
68400000,5.1078
68500000,5.42654
68600000,5.19406
68700000,5.15341
68800000,3.56312
68900000,5.10027
69000000,5.40783
69100000,5.57137
69200000,5.35976
69300000,5.11079
69400000,3.50907
69500000,5.32753
69600000,5.4892
69700000,5.43232
69800000,5.4324
69900000,5.09945
70000000,3.64744
70100000,5.43268
70200000,5.55037
70300000,5.33051
70400000,5.26746
70500000,5.09636
70600000,3.89936
70700000,5.58582
70800000,5.66317
70900000,5.43148
71000000,5.20427
71100000,5.18464
71200000,3.99143
71300000,5.72581
71400000,5.73775
71500000,5.46547
71600000,5.17038
71700000,5.27694
71800000,4.14545
71900000,5.69832
72000000,5.46865
72100000,5.44949
72200000,5.26858
72300000,3.95601
72400000,5.75365
72500000,5.61889
72600000,5.53768
72700000,5.38578
72800000,5.28552
72900000,4.07102
73000000,5.89956
73100000,5.59831
73200000,5.7497
73300000,5.44097
73400000,5.33586
73500000,4.17552
73600000,5.96413
73700000,5.71846
73800000,5.6644
73900000,5.46645
74000000,3.89798
74100000,5.70384
74200000,5.96241
74300000,5.74421
74400000,5.63438
74500000,5.4814
74600000,3.97792
74700000,5.75479
74800000,6.06533
74900000,5.73824
75000000,5.63987
75100000,4.02402
75200000,5.43857
75300000,5.76276
75400000,6.16156
75500000,5.74893
75600000,5.80589
75700000,4.10073
75800000,5.51792
75900000,5.88517
76000000,6.08063
76100000,5.71105
76200000,5.79703
76300000,4.23365
76400000,5.61718
76500000,6.06685
76600000,6.29133
76700000,5.93908
76800000,4.34623
76900000,5.72706
77000000,5.57533
