size,time(ms)
18200000,0.899256
18300000,1.7213
18400000,1.73783
18500000,1.73412
18600000,1.73601
18700000,1.76231
18800000,1.79595
18900000,1.81167
19000000,1.80824
19100000,1.80774
19200000,1.82547
19300000,1.85474
19400000,1.85276
19500000,1.86852
19600000,1.86709
19700000,1.85442
19800000,1.8849
19900000,1.89904
20000000,1.12539
20100000,1.90682
20200000,1.90256
20300000,1.93016
20400000,1.94095
20500000,1.95895
20600000,2.01185
20700000,1.99959
20800000,1.96083
20900000,1.98765
21000000,1.98038
21100000,1.99007
21200000,2.0106
21300000,2.01406
21400000,2.02985
21500000,2.0166
21600000,1.22445
21700000,2.04242
21800000,2.05369
21900000,2.07294
22000000,2.11453
22100000,2.09707
22200000,2.08192
22300000,2.09858
22400000,2.14387
22500000,2.13204
22600000,2.14095
22700000,2.14275
22800000,2.14984
22900000,2.15687
23000000,2.18073
23100000,2.1751
23200000,1.42866
23300000,2.21933
23400000,2.19604
23500000,2.24012
23600000,2.23175
23700000,2.2425
23800000,2.28621
23900000,2.24918
24000000,2.27426
24100000,2.27779
24200000,2.29665
24300000,2.30105
24400000,2.33717
24500000,2.3121
24600000,1.55927
24700000,2.34929
24800000,2.34953
24900000,2.36629
25000000,2.42381
25100000,2.39938
25200000,2.38101
25300000,2.38012
25400000,2.41358
25500000,2.42339
25600000,2.40589
25700000,2.41584
25800000,2.43387
25900000,2.46121
26000000,1.67915
26100000,2.5307
26200000,2.46615
26300000,2.48643
26400000,2.48909
26500000,2.52739
26600000,2.51583
26700000,2.52038
26800000,2.52515
26900000,2.54665
27000000,2.54203
27100000,2.56738
27200000,2.56937
27300000,1.82737
27400000,2.60345
27500000,2.6061
27600000,2.6058
27700000,2.64478
27800000,2.63677
27900000,2.64211
28000000,2.66572
28100000,2.64184
28200000,2.67846
28300000,2.65658
28400000,2.69176
28500000,1.90455
28600000,2.71369
28700000,2.70079
28800000,2.72839
28900000,2.73268
29000000,2.74708
29100000,2.73935
29200000,2.77032
29300000,2.75302
29400000,2.77351
29500000,2.7982
29600000,2.77213
29700000,2.00941
29800000,2.81308
29900000,2.81665
30000000,2.82182
30100000,2.85905
30200000,2.86542
30300000,2.85475
30400000,2.87657
30500000,2.8747
30600000,2.90598
30700000,2.89387
30800000,2.12642
30900000,2.92266
31000000,2.91334
31100000,2.94299
31200000,2.92733
31300000,2.93717
31400000,2.96035
31500000,2.97721
31600000,2.98805
31700000,2.99707
31800000,2.99587
31900000,2.21847
32000000,3.02196
32100000,3.04273
32200000,3.02805
32300000,3.05548
32400000,3.05627
32500000,3.05605
32600000,3.08735
32700000,3.08817
32800000,3.09831
32900000,2.29204
33000000,3.10892
33100000,3.12367
33200000,3.12771
33300000,3.17139
33400000,3.15899
33500000,3.18019
33600000,3.18336
33700000,3.20458
33800000,3.1865
33900000,3.22313
34000000,2.38902
34100000,3.1968
34200000,3.23771
34300000,3.24324
34400000,3.27151
34500000,3.27237
34600000,3.25834
34700000,3.33264
34800000,3.35164
34900000,2.46206
35000000,3.3054
35100000,3.29559
35200000,3.28404
35300000,3.36563
35400000,3.39473
35500000,3.39586
35600000,3.36961
35700000,3.37403
35800000,3.36197
35900000,2.57723
36000000,3.39688
36100000,3.39539
36200000,3.44285
36300000,3.43307
36400000,3.43519
36500000,3.47861
36600000,3.46766
36700000,3.46457
36800000,3.47465
36900000,2.71513
37000000,3.4925
37100000,3.50447
37200000,3.49896
37300000,3.53554
37400000,3.5192
37500000,3.58049
37600000,3.55867
37700000,3.572
37800000,2.78304
37900000,3.58285
38000000,3.59329
38100000,3.59487
38200000,3.6196
38300000,3.61558
38400000,3.6257
38500000,3.6121
38600000,3.63437
38700000,2.84641
38800000,3.67429
38900000,3.66741
39000000,3.68167
39100000,3.66844
39200000,3.68327
39300000,3.7088
39400000,3.73105
39500000,3.71689
39600000,2.94487
39700000,3.73801
39800000,3.75657
39900000,3.78194
40000000,3.77422
40100000,3.78514
40200000,3.8122
40300000,3.80891
40400000,2.97909
40500000,3.82715
40600000,3.8375
40700000,3.87895
40800000,3.83935
40900000,3.87486
41000000,3.86117
41100000,3.88172
41200000,3.88299
41300000,3.07928
41400000,3.96837
41500000,3.9063
41600000,3.94236
41700000,3.94473
41800000,3.94181
41900000,4.00335
42000000,3.98222
42100000,3.18609
42200000,3.96827
42300000,3.99749
42400000,3.99911
42500000,4.01955
42600000,4.03242
42700000,4.03394
42800000,4.04967
42900000,3.20221
43000000,4.06916
43100000,4.07584
43200000,4.06762
43300000,4.10837
43400000,4.12423
43500000,4.13445
43600000,4.14038
43700000,3.25253
43800000,4.10495
43900000,4.12932
44000000,4.19409
44100000,4.18277
44200000,4.21712
44300000,4.19775
44400000,4.17491
44500000,3.28357
44600000,4.15931
44700000,4.23989
44800000,4.22088
44900000,4.28236
45000000,4.35617
45100000,4.25582
45200000,3.46545
45300000,4.29611
45400000,4.22864
45500000,4.37802
45600000,4.32123
45700000,4.30605
45800000,4.31853
45900000,4.32333
46000000,3.49612
46100000,4.34448
46200000,4.38043
46300000,4.37047
46400000,4.42701
46500000,4.37441
46600000,4.40904
46700000,3.60449
46800000,4.39237
46900000,4.42886
47000000,4.42791
47100000,4.43538
47200000,4.43671
47300000,4.46339
47400000,4.47103
47500000,3.6669
47600000,4.48433
47700000,4.52403
47800000,4.5348
47900000,4.51862
48000000,4.56233
48100000,4.54884
48200000,3.74579
48300000,4.55208
48400000,4.58228
48500000,4.59566
48600000,4.59638
48700000,4.63006
48800000,4.63479
48900000,3.77041
49000000,4.61544
49100000,4.63083
49200000,4.62993
49300000,4.65299
49400000,4.68077
49500000,4.68608
49600000,3.85595
49700000,4.73317
49800000,4.71971
49900000,4.72743
50000000,4.74899
50100000,4.71357
50200000,3.95204
50300000,4.76609
50400000,4.7713
50500000,4.7724
50600000,4.78224
50700000,4.78751
50800000,4.79935
50900000,4.00036
51000000,4.78656
51100000,4.85938
51200000,4.8178
51300000,4.85494
51400000,4.85864
51500000,4.8653
51600000,4.53673
51700000,4.99492
51800000,4.94232
51900000,4.94186
52000000,4.94725
52100000,4.99902
52200000,4.12974
52300000,5.04141
52400000,5.00805
52500000,7.32797
52600000,5.90918
52700000,5.04406
52800000,4.18991
52900000,5.07812
53000000,5.10144
53100000,5.05548
53200000,10.485
53300000,11.1366
53400000,11.0333
53500000,10.876
53600000,5.44778
53700000,4.27042
53800000,5.07119
53900000,5.11871
54000000,5.1049
54100000,5.15602
54200000,5.14172
54300000,4.30867
54400000,5.17408
54500000,5.15771
54600000,5.17895
54700000,5.19366
54800000,5.20387
54900000,4.35668
55000000,5.19985
55100000,5.18938
55200000,5.22839
55300000,5.32782
55400000,5.27727
55500000,5.24571
55600000,4.51251
55700000,5.2529
55800000,5.29254
55900000,5.26384
56000000,5.34241
56100000,5.32345
56200000,4.473
56300000,5.31842
56400000,5.30292
56500000,5.32887
56600000,5.3488
56700000,5.36771
56800000,4.52714
56900000,5.38668
57000000,5.37217
57100000,5.40788
57200000,5.45058
57300000,5.41651
57400000,4.53865
57500000,5.48372
57600000,5.45541
57700000,5.47765
57800000,5.51541
57900000,5.64621
58000000,4.8155
58100000,5.45254
58200000,5.54226
58300000,5.56716
58400000,5.57541
58500000,5.51081
58600000,4.72799
58700000,5.47747
58800000,5.69162
58900000,5.81208
59000000,5.56067
59100000,5.60978
59200000,4.73497
59300000,5.61868
59400000,5.61747
59500000,5.6417
59600000,5.65132
59700000,4.80309
59800000,5.67456
59900000,5.66654
60000000,5.70888
60100000,5.76826
60200000,5.75276
60300000,5.02776
60400000,5.81197
60500000,5.87936
60600000,5.86223
60700000,6.05341
60800000,5.89267
60900000,4.96929
61000000,6.05731
61100000,5.84182
61200000,5.81333
61300000,5.85133
61400000,5.05939
61500000,5.85746
61600000,5.86709
61700000,5.86346
61800000,5.8754
61900000,5.85527
62000000,5.00108
62100000,5.90667
62200000,5.90599
62300000,5.89812
62400000,5.93736
62500000,5.08452
62600000,5.93012
62700000,5.94858
62800000,5.96405
62900000,5.9518
63000000,5.99218
63100000,5.11937
63200000,6.00185
63300000,6.02273
63400000,5.98593
63500000,6.01502
63600000,5.16457
63700000,6.05762
63800000,6.12421
63900000,6.06207
64000000,6.08272
64100000,6.1414
64200000,5.2277
64300000,6.1018
64400000,6.12747
64500000,6.18048
64600000,6.15408
64700000,5.28831
64800000,6.21017
64900000,6.1604
65000000,6.17404
65100000,6.19136
65200000,5.29295
65300000,6.17951
65400000,6.24589
65500000,6.25738
65600000,6.27006
65700000,5.39656
65800000,6.24771
65900000,6.24856
66000000,6.55287
66100000,6.52088
66200000,5.42169
66300000,6.31013
66400000,6.27786
66500000,6.31833
66600000,6.30571
66700000,6.34345
66800000,5.49218
66900000,6.33423
67000000,6.3943
67100000,6.33679
67200000,6.37448
67300000,5.50721
67400000,6.40159
67500000,6.44332
67600000,6.42154
67700000,6.44425
67800000,5.56566
67900000,6.43099
68000000,6.41493
68100000,6.44607
68200000,6.4645
68300000,5.70486
68400000,6.48322
68500000,6.46335
68600000,6.53717
68700000,6.52701
68800000,5.63859
68900000,6.65599
69000000,6.54179
69100000,6.58494
69200000,6.5561
69300000,5.65678
69400000,6.59716
69500000,6.66682
69600000,6.60521
69700000,5.72474
69800000,6.60003
69900000,6.62333
70000000,6.62318
70100000,6.62657
70200000,5.78851
70300000,6.70594
70400000,6.67555
70500000,6.67791
70600000,6.67656
70700000,5.82318
70800000,6.70169
70900000,6.74239
71000000,6.7288
71100000,6.78064
71200000,5.86559
71300000,6.72506
71400000,6.76242
71500000,6.78813
71600000,6.7861
71700000,5.92959
71800000,6.89123
71900000,6.82113
72000000,6.84098
72100000,6.86527
72200000,5.99363
72300000,6.84844
72400000,6.89897
72500000,6.87854
72600000,6.0137
72700000,6.88769
72800000,6.89082
72900000,6.8953
73000000,6.92261
73100000,6.0303
73200000,6.95969
73300000,6.96337
73400000,6.95632
73500000,6.99285
73600000,6.02347
73700000,7.03468
73800000,7.04811
73900000,6.99367
74000000,6.07618
74100000,6.91789
74200000,7.07525
74300000,7.11828
74400000,7.07743
74500000,6.15687
74600000,7.03643
74700000,7.12862
74800000,7.17931
74900000,7.12117
75000000,6.28437
75100000,7.09047
75200000,7.19171
75300000,7.21442
75400000,6.24523
75500000,7.0542
75600000,7.23772
75700000,7.18338
75800000,7.20331
75900000,6.33364
76000000,7.17425
76100000,7.22174
76200000,7.24538
76300000,6.4848
76400000,7.28216
76500000,7.30039
76600000,7.27223
76700000,7.27352
76800000,6.43806
76900000,7.30182
77000000,7.26419
77100000,7.29584
77200000,6.4316
77300000,7.34191
77400000,7.7837
77500000,7.34518
77600000,7.37967
77700000,6.50705
77800000,7.40461
77900000,7.41226
78000000,7.41952
78100000,6.57861
78200000,7.39612
78300000,7.44398
78400000,7.50271
78500000,6.5701
78600000,7.46557
78700000,7.44296
78800000,7.51289
78900000,7.47882
79000000,6.61134
79100000,7.63126
79200000,7.50487
79300000,7.53681
79400000,6.6939
79500000,7.59352
79600000,7.62468
79700000,7.5788
79800000,6.76515
79900000,7.58329
80000000,7.59811
80100000,7.61206
80200000,7.61746
80300000,6.68789
80400000,7.64336
80500000,7.62998
80600000,7.64271
80700000,6.75507
80800000,7.66831
80900000,7.64513
81000000,7.71528
81100000,6.82326
81200000,7.71197
81300000,7.7747
81400000,7.74646
81500000,6.8593
81600000,7.72601
81700000,7.75675
81800000,7.75828
81900000,6.88429
82000000,7.7805
82100000,7.78753
82200000,7.79032
82300000,7.89277
82400000,6.96042
82500000,7.80945
82600000,7.8104
82700000,7.91948
82800000,6.9667
82900000,7.92679
83000000,7.91463
83100000,7.89053
83200000,6.99922
83300000,7.96803
83400000,7.9308
83500000,7.9433
83600000,6.98825
83700000,7.9245
83800000,7.95034
83900000,7.98384
84000000,7.25862
84100000,7.97408
84200000,7.99666
84300000,7.97812
84400000,7.0923
84500000,8.01719
84600000,8.5456
84700000,8.01394
84800000,7.19029
84900000,8.1912
85000000,8.16474
85100000,8.10556
85200000,7.1918
85300000,8.07765
85400000,8.10783
85500000,8.5135
85600000,7.21386
85700000,8.1528
85800000,8.20529
85900000,8.15542
86000000,7.25884
86100000,8.18176
86200000,8.16341
86300000,8.18814
86400000,7.25963
86500000,8.21476
86600000,8.1891
86700000,8.21076
86800000,7.34136
86900000,8.23568
87000000,8.2432
87100000,8.25108
87200000,7.31208
87300000,8.40401
87400000,8.30622
87500000,8.32801
87600000,7.36566
87700000,8.35462
87800000,8.35468
87900000,8.34486
88000000,7.42513
88100000,8.34699
88200000,8.32761
88300000,7.45338
88400000,8.4212
88500000,8.39658
88600000,8.40733
88700000,7.54117
88800000,8.42817
88900000,8.41881
89000000,8.45523
89100000,7.51416
89200000,8.47371
89300000,8.47466
89400000,8.47669
89500000,7.59289
89600000,8.51706
89700000,8.53752
89800000,8.61529
89900000,7.62545
90000000,8.53543
90100000,8.5558
90200000,8.54085
90300000,7.63146
90400000,8.56265
90500000,8.77708
90600000,7.67479
90700000,8.63722
90800000,8.59848
90900000,8.63104
91000000,7.71861
91100000,8.63003
91200000,8.64188
91300000,8.67797
91400000,7.76919
91500000,8.70386
91600000,8.70871
91700000,8.67222
91800000,7.7994
91900000,8.90649
92000000,8.73985
92100000,7.8444
92200000,8.76119
92300000,8.75173
92400000,8.77426
92500000,7.82322
92600000,8.77555
92700000,8.84348
92800000,8.80984
92900000,7.77448
93000000,8.81902
93100000,8.96617
93200000,8.82926
93300000,7.80605
93400000,8.9328
93500000,8.9631
93600000,7.94119
93700000,8.81003
93800000,8.98995
93900000,8.99869
94000000,7.77083
94100000,8.95385
94200000,9.10333
94300000,9.00399
94400000,7.82178
94500000,9.5181
94600000,8.98371
94700000,7.90291
94800000,8.9379
94900000,9.02192
95000000,9.06093
95100000,8.1236
95200000,9.05593
95300000,9.12171
95400000,8.10058
95500000,9.10176
95600000,9.14106
95700000,9.11605
95800000,8.16017
95900000,9.09089
96000000,9.1432
96100000,9.10965
96200000,8.1545
96300000,9.16118
96400000,9.16304
96500000,8.18892
96600000,9.16803
96700000,9.16403
96800000,9.16576
96900000,8.21536
97000000,9.19436
97100000,9.24559
97200000,8.28212
97300000,9.27515
97400000,9.24975
97500000,9.30876
97600000,8.27316
97700000,9.30494
97800000,9.28683
97900000,8.33487
98000000,9.31757
98100000,9.41969
98200000,9.32447
98300000,8.36934
98400000,9.36565
98500000,9.36537
98600000,8.38794
98700000,9.3777
98800000,9.38983
98900000,8.46362
99000000,9.38052
99100000,9.37265
99200000,9.48573
99300000,8.41297
99400000,9.45612
99500000,9.42552
99600000,8.56405
99700000,9.52037
99800000,9.48377
99900000,9.47
100000000,8.54065
